coso	site	channel	origen
/7811748/as_web/deportes_accion/mas_accion	as	web	amazonPrisa
/7811748/as_web/deportes_accion/mas_deportes	as	web	amazonPrisa
/7811748/as_web/deportes_accion/mtb	as	web	amazonPrisa
/7811748/as_web/deportes_accion/reportajes	as	web	amazonPrisa
/7811748/as_web/deportes_accion/snow	as	web	amazonPrisa
/7811748/as_web/deportes_accion/surf	as	web	amazonPrisa
/7811748/as_web/deportes_accion/tierra	as	web	amazonPrisa
/7811748/as_web/deportes_accion/urbano	as	web	amazonPrisa
/7811748/as_web/deporteyvida/videos	as	web	amazonPrisa
/7811748/as_web/diarioas/actualidad	as	web	amazonPrisa
/7811748/as_web/diarioas/directo	as	web	amazonPrisa
/7811748/as_web/en/directo	as	web	amazonPrisa
/7811748/as_web/en/football	as	web	amazonPrisa
/7811748/as_web/en/infografia	as	web	amazonPrisa
/7811748/as_web/en/infografia/portada	as	web	amazonPrisa
/7811748/as_web/en/latest_news	as	web	amazonPrisa
/7811748/as_web/en/opinion	as	web	amazonPrisa
/7811748/as_web/en/other_sports	as	web	amazonPrisa
/7811748/as_web/en/portada	as	web	amazonPrisa
/7811748/as_web/en/reportajes	as	web	amazonPrisa
/7811748/as_web/en/videos	as	web	amazonPrisa
/7811748/as_web/encuestas	as	web	amazonPrisa
/7811748/as_web/entrevistas	as	web	amazonPrisa
/7811748/as_web/epik	as_epik	web	amazonPrisa
/7811748/as_web/epik/videos	as_epik	web	amazonPrisa
/7811748/as_web/epik/videos/portada	as_epik	web	amazonPrisa
/7811748/as_web/esports/league_of_legends	as_esports	web	amazonPrisa
/7811748/as_web/esports/mas_esports	as_esports	web	amazonPrisa
/7811748/as_web/fotogalerias/baloncesto	as	web	amazonPrisa
/7811748/as_web/fotogalerias/buenavida	as	web	amazonPrisa
/7811748/as_web/fotogalerias/ciclismo	as	web	amazonPrisa
/7811748/as_web/fotogalerias/deportes_accion	as	web	amazonPrisa
/7811748/as_web/fotogalerias/en	as	web	amazonPrisa
/7811748/as_web/fotogalerias/epik	as	web	amazonPrisa
/7811748/as_web/fotogalerias/futbol	as	web	amazonPrisa
/7811748/as_web/fotogalerias/masdeporte	as	web	amazonPrisa
/7811748/as_web/fotogalerias/motor	as	web	amazonPrisa
/7811748/as_web/fotogalerias/ocio	as	web	amazonPrisa
/7811748/as_web/fotogalerias/tenis	as	web	amazonPrisa
/7811748/as_web/fotogalerias/tikitakas	as	web	amazonPrisa
/7811748/as_web/fotorrelato/baloncesto	as	web	amazonPrisa
/7811748/as_web/fotorrelato/ciclismo	as	web	amazonPrisa
/7811748/as_web/fotorrelato/deportes_accion	as	web	amazonPrisa
/7811748/as_web/fotorrelato/epik	as	web	amazonPrisa
/7811748/as_web/fotorrelato/futbol	as	web	amazonPrisa
/7811748/as_web/fotorrelato/masdeporte	as	web	amazonPrisa
/7811748/as_web/fotorrelato/motor	as	web	amazonPrisa
/7811748/as_web/fotorrelato/tenis	as	web	amazonPrisa
/7811748/as_web/futbol	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/balon_oro	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/copa_del_rey	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/directo	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/eurocopa	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/eurocopa/especial	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/europa_liga	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/femenino	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/infografia	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/internacional	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/liga_de_campeones	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/mas_futbol	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/migrantes_del_balon	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/mundial	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/portada	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/primera	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/reportajes	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/reportajes/portada	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/segunda	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/seleccion	as_futbol	web	amazonPrisa
/7811748/as_web/futbol/videos	as_futbol	web	amazonPrisa
/7811748/as_web/golf/masters_augusta	as	web	amazonPrisa
/7811748/as_web/lomasvisto	as	web	amazonPrisa
/7811748/as_web/masdeporte	as	web	amazonPrisa
/7811748/as_web/masdeporte/atletismo	as	web	amazonPrisa
/7811748/as_web/masdeporte/balonmano	as	web	amazonPrisa
/7811748/as_web/masdeporte/directo	as	web	amazonPrisa
/7811748/as_web/masdeporte/golf	as	web	amazonPrisa
/7811748/as_web/masdeporte/infografia	as	web	amazonPrisa
/7811748/as_web/masdeporte/infografia/portada	as	web	amazonPrisa
/7811748/as_web/masdeporte/juegosolimpicos	as	web	amazonPrisa
/7811748/as_web/masdeporte/juegosolimpicos/deportista	as	web	amazonPrisa
/7811748/as_web/masdeporte/mlb	as	web	amazonPrisa
/7811748/as_web/masdeporte/nfl	as	web	amazonPrisa
/7811748/as_web/masdeporte/nfl/portada	as	web	amazonPrisa
/7811748/as_web/masdeporte/polideportivo	as	web	amazonPrisa
/7811748/as_web/masdeporte/videos	as	web	amazonPrisa
/7811748/as_web/mexico/actualidad	as	web	amazonPrisa
/7811748/as_web/mexico/actualidad/portada	as	web	amazonPrisa
/7811748/as_web/mexico/boxeo	as	web	amazonPrisa
/7811748/as_web/mexico/directo	as	web	amazonPrisa
/7811748/as_web/mexico/fotogalerias	as	web	amazonPrisa
/7811748/as_web/mexico/fotorrelato	as	web	amazonPrisa
/7811748/as_web/mexico/futbol	as	web	amazonPrisa
/7811748/as_web/mexico/infografia	as	web	amazonPrisa
/7811748/as_web/mexico/masdeporte	as	web	amazonPrisa
/7811748/as_web/mexico/mlb	as	web	amazonPrisa
/7811748/as_web/mexico/nfl	as	web	amazonPrisa
/7811748/as_web/mexico/nfl/portada	as	web	amazonPrisa
/7811748/as_web/mexico/opinion	as	web	amazonPrisa
/7811748/as_web/mexico/portada	as	web	amazonPrisa
/7811748/as_web/mexico/reportajes	as	web	amazonPrisa
/7811748/as_web/mexico/tikitakas	as	web	amazonPrisa
/7811748/as_web/mexico/videos	as	web	amazonPrisa
/7811748/as_web/motor	as_motor	web	amazonPrisa
/7811748/as_web/motor/directo	as_motor	web	amazonPrisa
/7811748/as_web/motor/formula_1	as_motor	web	amazonPrisa
/7811748/as_web/motor/formula_1/portada	as_motor	web	amazonPrisa
/7811748/as_web/motor/infografia	as_motor	web	amazonPrisa
/7811748/as_web/motor/motociclismo	as_motor	web	amazonPrisa
/7811748/as_web/motor/motociclismo/portada	as_motor	web	amazonPrisa
/7811748/as_web/motor/rallies	as_motor	web	amazonPrisa
/7811748/as_web/motor/reportajes	as_motor	web	amazonPrisa
/7811748/as_web/motor/videos	as_motor	web	amazonPrisa
/7811748/as_web/ocio/cine	as	web	amazonPrisa
/7811748/as_web/ocio/conectados	as	web	amazonPrisa
/7811748/as_web/ocio/juegos	as	web	amazonPrisa
/7811748/as_web/ocio/musica	as	web	amazonPrisa
/7811748/as_web/ocio/salud	as	web	amazonPrisa
/7811748/as_web/ocio/television	as	web	amazonPrisa
/7811748/as_web/ocio/tikitakas	as	web	amazonPrisa
/7811748/as_web/opinion	as	web	amazonPrisa
/7811748/as_web/opinion/blogs	as	web	amazonPrisa
/7811748/as_web/peru/actualidad	as	web	amazonPrisa
/7811748/as_web/peru/actualidad/portada	as	web	amazonPrisa
/7811748/as_web/peru/directo	as	web	amazonPrisa
/7811748/as_web/peru/futbol	as	web	amazonPrisa
/7811748/as_web/peru/masdeporte	as	web	amazonPrisa
/7811748/as_web/peru/portada	as	web	amazonPrisa
/7811748/as_web/peru/reportajes	as	web	amazonPrisa
/7811748/as_web/peru/tikitakas	as	web	amazonPrisa
/7811748/as_web/portada	as	web	amazonPrisa
/7811748/as_web/resultados	as	web	amazonPrisa
/7811748/as_web/resultados/calendario	as	web	amazonPrisa
/7811748/as_web/resultados/calendario/dias	as	web	amazonPrisa
/7811748/as_web/resultados/clasificacion	as	web	amazonPrisa
/7811748/as_web/resultados/directo	as	web	amazonPrisa
/7811748/as_web/resultados/enjuego	as	web	amazonPrisa
/7811748/as_web/resultados/equipos	as	web	amazonPrisa
/7811748/as_web/resultados/equipos/dias	as	web	amazonPrisa
/7811748/as_web/resultados/estadisticas	as	web	amazonPrisa
/7811748/as_web/resultados/ficha	as	web	amazonPrisa
/7811748/as_web/resultados/ficha/deportista	as	web	amazonPrisa
/7811748/as_web/resultados/ficha/equipo	as	web	amazonPrisa
/7811748/as_web/resultados/integrantes	as	web	amazonPrisa
/7811748/as_web/resultados/jornada	as	web	amazonPrisa
/7811748/as_web/resultados/juegos_olimpicos	as	web	amazonPrisa
/7811748/as_web/resultados/quiniela	as	web	amazonPrisa
/7811748/as_web/resultados/ranking	as	web	amazonPrisa
/7811748/as_web/rss	as	web	amazonPrisa
/7811748/as_web/rugby/seis_naciones	as	web	amazonPrisa
/7811748/as_web/rugby/seis_naciones/portada	as	web	amazonPrisa
/7811748/as_web/servicios/horoscopo	as	web	amazonPrisa
/7811748/as_web/tag	as	web	amazonPrisa
/7811748/as_web/tags/blogs	as	web	amazonPrisa
/7811748/as_web/television/programas	as	web	amazonPrisa
/7811748/as_web/tenis	as	web	amazonPrisa
/7811748/as_web/tenis/copa_davis	as	web	amazonPrisa
/7811748/as_web/tenis/directo	as	web	amazonPrisa
/7811748/as_web/tenis/final_atp	as	web	amazonPrisa
/7811748/as_web/tenis/infografia	as	web	amazonPrisa
/7811748/as_web/tenis/mas_tenis	as	web	amazonPrisa
/7811748/as_web/tenis/mas_tenis/portada	as	web	amazonPrisa
/7811748/as_web/tenis/masters_1000	as	web	amazonPrisa
/7811748/as_web/tenis/open_australia	as	web	amazonPrisa
/7811748/as_web/tenis/reportajes	as	web	amazonPrisa
/7811748/as_web/tenis/roland_garros	as	web	amazonPrisa
/7811748/as_web/tenis/us_open	as	web	amazonPrisa
/7811748/as_web/tenis/videos	as	web	amazonPrisa
/7811748/as_web/tenis/wimbledon	as	web	amazonPrisa
/7811748/as_web/tikitakas	as_tikitakas	web	amazonPrisa
/7811748/as_web/tikitakas/fotorrelato	as_tikitakas	web	amazonPrisa
/7811748/as_web/tikitakas/portada	as_tikitakas	web	amazonPrisa
/7811748/as_web/tikitakas/reportajes	as_tikitakas	web	amazonPrisa
/7811748/as_web/tikitakas/videos	as_tikitakas	web	amazonPrisa
/7811748/as_web/toros	as	web	amazonPrisa
/7811748/as_web/us/actualidad	as	web	amazonPrisa
/7811748/as_web/us/directo	as	web	amazonPrisa
/7811748/as_web/us/fotogalerias	as	web	amazonPrisa
/7811748/as_web/us/futbol	as	web	amazonPrisa
/7811748/as_web/us/masdeporte	as	web	amazonPrisa
/7811748/as_web/us/mlb	as	web	amazonPrisa
/7811748/as_web/us/nfl	as	web	amazonPrisa
/7811748/as_web/us/opinion	as	web	amazonPrisa
/7811748/as_web/us/portada	as	web	amazonPrisa
/7811748/as_web/us/reportajes	as	web	amazonPrisa
/7811748/as_web/us/tikitakas	as	web	amazonPrisa
/7811748/as_web/videos	as	web	amazonPrisa
/7811748/elpais_web/cultura	elpais_cultura	web	amazonPrisa
/7811748/elpais_web/politica	elpais	web	amazonPrisa
/7811748/huffingtonpost_mob/blogs	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/economia	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/internacional	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/life	huffingtonpost	web	amazonPrisa
/7811748/huffingtonpost_mob/noticias	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/politica	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/tendencias	huffingtonpost	web	amazonPrisa
/7811748/huffingtonpost_mob/virales	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_web/life	huffingtonpost	web	amazonPrisa
/7811748/huffingtonpostob/blogs	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpostob/economia	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpostob/internacional	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpostob/noticias	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpostob/politica	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpostob/virales	huffingtonpost	mob	amazonPrisa
/7811748/meristation_betech_mob/noticias	meristation_betech	mob	amazonPrisa
/7811748/meristation_betech_mob/portada	meristation_betech	mob	amazonPrisa
/7811748/meristation_betech_web/noticias	meristation_betech	web	amazonPrisa
/7811748/meristation_betech_web/portada	meristation_betech	web	amazonPrisa
/7811748/meristation_mob/analisis	meristation	mob	amazonPrisa
/7811748/meristation_mob/avances	meristation	mob	amazonPrisa
/7811748/meristation_mob/buscador	meristation	mob	amazonPrisa
/7811748/meristation_mob/demos	meristation	mob	amazonPrisa
/7811748/meristation_mob/descargas	meristation	mob	amazonPrisa
/7811748/meristation_mob/directo	meristation	mob	amazonPrisa
/7811748/meristation_mob/empresa	meristation	mob	amazonPrisa
/7811748/meristation_mob/empresas	meristation	mob	amazonPrisa
/7811748/meristation_mob/estaticos	meristation	mob	amazonPrisa
/7811748/meristation_mob/evento	meristation	mob	amazonPrisa
/7811748/meristation_mob/eventos	meristation	mob	amazonPrisa
/7811748/meristation_mob/fotogalerias	meristation	mob	amazonPrisa
/7811748/meristation_mob/guias	meristation	mob	amazonPrisa
/7811748/meristation_mob/juego	meristation	mob	amazonPrisa
/7811748/meristation_mob/juego/especial	meristation	mob	amazonPrisa
/7811748/meristation_mob/juegos	meristation	mob	amazonPrisa
/7811748/meristation_mob/lanzamientos	meristation	mob	amazonPrisa
/7811748/meristation_mob/mexico	meristation	mob	amazonPrisa
/7811748/meristation_mob/noticias	meristation	mob	amazonPrisa
/7811748/meristation_mob/opinion	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/android	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/arcade	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/atari_2600	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/atari_8_bits	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/chicas_meristation	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/cine	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/computadora_personal	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/deporte_electronico	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/deportes	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/dreamcast	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/game_boy	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/game_boy_advance	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/game_boy_color	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/gamecube	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/ipad	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/iphone	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/mac_os_x	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/manga	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/megadrive	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/neo_geo	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nes	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nes/portada	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_3ds	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_64	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_ds	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_ds/portada	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_switch	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_wii_u	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/oculus_quest	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/oculus_rift	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/oculus_rift/portada	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_2	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_3	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_4	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_5	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_network	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_portable	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_vita	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/playstation_vr	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/stadia	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/super_nes	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/virtual_boy	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/wii_nintendo	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/xbox	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/xbox_360	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/xbox_one	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/xbox_one/portada	meristation	mob	amazonPrisa
/7811748/meristation_mob/plataformas/xbox_series_x	meristation	mob	amazonPrisa
/7811748/meristation_mob/portada	meristation	mob	amazonPrisa
/7811748/meristation_mob/reportajes	meristation	mob	amazonPrisa
/7811748/meristation_mob/tags	meristation	mob	amazonPrisa
/7811748/meristation_mob/top	meristation	mob	amazonPrisa
/7811748/meristation_mob/trucos	meristation	mob	amazonPrisa
/7811748/meristation_mob/videos	meristation	mob	amazonPrisa
/7811748/meristation_web/analisis	meristation	web	amazonPrisa
/7811748/meristation_web/avances	meristation	web	amazonPrisa
/7811748/meristation_web/buscador	meristation	web	amazonPrisa
/7811748/meristation_web/demos	meristation	web	amazonPrisa
/7811748/meristation_web/demos/portada	meristation	web	amazonPrisa
/7811748/meristation_web/descargas	meristation	web	amazonPrisa
/7811748/meristation_web/directo	meristation	web	amazonPrisa
/7811748/meristation_web/empresa	meristation	web	amazonPrisa
/7811748/meristation_web/empresas	meristation	web	amazonPrisa
/7811748/meristation_web/estaticos	meristation	web	amazonPrisa
/7811748/meristation_web/evento	meristation	web	amazonPrisa
/7811748/meristation_web/eventos	meristation	mob	amazonPrisa
/7811748/meristation_web/guias	meristation	web	amazonPrisa
/7811748/meristation_web/juego	meristation	web	amazonPrisa
/7811748/meristation_web/juegos	meristation	web	amazonPrisa
/7811748/meristation_web/lanzamientos	meristation	web	amazonPrisa
/7811748/meristation_web/mexico	meristation	web	amazonPrisa
/7811748/meristation_web/mexico/portada	meristation	web	amazonPrisa
/7811748/meristation_web/noticias	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/android	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/arcade	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/atari_2600	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/chicas_meristation	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/cine	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/computadora_personal	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/deporte_electronico	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/dreamcast	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/game_boy	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/game_boy_advance	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/gamecube	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/ipad	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/mac_os_x	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/manga	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/msx2	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/nintendo_3ds	meristation	mob	amazonPrisa
/7811748/meristation_web/plataformas/nintendo_64	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/nintendo_64/portada	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/nintendo_ds	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/nintendo_switch	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/nintendo_wii_u	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/oculus_rift	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_2	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_3	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_4	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_5	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_5/portada	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_network	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_portable	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_vita	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/playstation_vr	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/stadia	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/super_nes	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/xbox_360	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/xbox_one	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/xbox_series_x	meristation	web	amazonPrisa
/7811748/meristation_web/plataformas/zx_spectrum	meristation	web	amazonPrisa
/7811748/meristation_web/podcasts	meristation	web	amazonPrisa
/7811748/meristation_web/portada	meristation	web	amazonPrisa
/7811748/meristation_web/reportajes	meristation	web	amazonPrisa
/7811748/meristation_web/tags	meristation	web	amazonPrisa
/7811748/meristation_web/top	meristation	web	amazonPrisa
/7811748/meristation_web/trucos	meristation	web	amazonPrisa
/7811748/meristation_web/videos	meristation	web	amazonPrisa
dummySlot	sin identificar	any	amazonPrisa
prisa-argentina_tikitakas-mob-display-mldb1	as_tikitakas	mob	amazonPrisa
prisa-argentina_tikitakas-mob-display-mpu1	as_tikitakas	mob	amazonPrisa
prisa-argentina_tikitakas-mob-display-sticky	as_tikitakas	mob	amazonPrisa
prisa-argentina-mob-display-ldb1	as	mob	amazonPrisa
prisa-argentina-mob-display-mldb1	as	mob	amazonPrisa
prisa-argentina-mob-display-mldb2	as	mob	amazonPrisa
prisa-argentina-mob-display-mpu1	as	mob	amazonPrisa
prisa-argentina-mob-display-mpu2	as	mob	amazonPrisa
prisa-argentina-mob-display-sticky	as	mob	amazonPrisa
prisa-argentina-web-display-ldb1	as	web	amazonPrisa
prisa-argentina-web-display-mpu1	as	web	amazonPrisa
prisa-argentina-web-display-mpu2	as	web	amazonPrisa
prisa-as_argentina-mob-display-4	as	mob	amazonPrisa
prisa-as_argentina-mob-display-5	as	mob	amazonPrisa
prisa-as_argentina-mob-display-ldb1	as	mob	amazonPrisa
prisa-as_argentina-mob-display-ldb2	as	mob	amazonPrisa
prisa-as_argentina-mob-display-ldb3	as	mob	amazonPrisa
prisa-as_argentina-mob-display-ldb4	as	mob	amazonPrisa
prisa-as_argentina-mob-display-ldb5	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mldb1	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mldb2	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mldb3	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mldb4	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mldb5	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mpu1	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mpu2	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mpu3	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mpu4	as	mob	amazonPrisa
prisa-as_argentina-mob-display-mpu5	as	mob	amazonPrisa
prisa-as_argentina-mob-display-sticky	as	mob	amazonPrisa
prisa-as_argentina-web-display-5	as	web	amazonPrisa
prisa-as_argentina-web-display-ldb1	as	web	amazonPrisa
prisa-as_argentina-web-display-ldb2	as	web	amazonPrisa
prisa-as_argentina-web-display-ldb3	as	web	amazonPrisa
prisa-as_argentina-web-display-ldb4	as	web	amazonPrisa
prisa-as_argentina-web-display-ldb5	as	web	amazonPrisa
prisa-as_argentina-web-display-mldb1	as	web	amazonPrisa
prisa-as_argentina-web-display-mldb2	as	web	amazonPrisa
prisa-as_argentina-web-display-mldb3	as	web	amazonPrisa
prisa-as_argentina-web-display-mldb4	as	web	amazonPrisa
prisa-as_argentina-web-display-mldb5	as	web	amazonPrisa
prisa-as_argentina-web-display-mpu1	as	web	amazonPrisa
prisa-as_argentina-web-display-mpu2	as	web	amazonPrisa
prisa-as_argentina-web-display-mpu3	as	web	amazonPrisa
prisa-as_argentina-web-display-mpu4	as	web	amazonPrisa
prisa-as_argentina-web-display-mpu5	as	web	amazonPrisa
prisa-as_argentina-web-display-sticky	as	web	amazonPrisa
prisa-as_baloncesto-mob-display-mldb1	as_baloncesto	mob	amazonPrisa
prisa-as_baloncesto-mob-display-mldb2	as_baloncesto	mob	amazonPrisa
prisa-as_baloncesto-mob-display-mpu1	as_baloncesto	mob	amazonPrisa
prisa-as_baloncesto-mob-display-mpu2	as_baloncesto	mob	amazonPrisa
prisa-as_baloncesto-mob-display-mpu3	as_baloncesto	mob	amazonPrisa
prisa-as_baloncesto-mob-display-sticky	as_baloncesto	mob	amazonPrisa
prisa-as_betech-mob-display-5	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-ldb1	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-ldb2	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-mldb1	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-mldb2	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-mpu1	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-mpu2	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-mpu3	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-mpu4	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-mpu5	as_betech	mob	amazonPrisa
prisa-as_betech-mob-display-sticky	as_betech	mob	amazonPrisa
prisa-as_betech-web-display-5	as_betech	web	amazonPrisa
prisa-as_betech-web-display-ldb1	as_betech	web	amazonPrisa
prisa-as_betech-web-display-ldb2	as_betech	web	amazonPrisa
prisa-as_betech-web-display-mldb1	as_betech	web	amazonPrisa
prisa-as_betech-web-display-mldb2	as_betech	web	amazonPrisa
prisa-as_betech-web-display-mpu1	as_betech	web	amazonPrisa
prisa-as_betech-web-display-mpu2	as_betech	web	amazonPrisa
prisa-as_betech-web-display-mpu3	as_betech	web	amazonPrisa
prisa-as_betech-web-display-mpu4	as_betech	web	amazonPrisa
prisa-as_betech-web-display-mpu5	as_betech	web	amazonPrisa
prisa-as_buenavida-mob-display-ldb1	as_buenavida	mob	amazonPrisa
prisa-as_buenavida-mob-display-mldb1	as_buenavida	mob	amazonPrisa
prisa-as_buenavida-mob-display-mpu1	as_buenavida	mob	amazonPrisa
prisa-as_buenavida-mob-display-mpu2	as_buenavida	mob	amazonPrisa
prisa-as_buenavida-mob-display-mpu3	as_buenavida	mob	amazonPrisa
